CODGEO;NBMENFISC19;NBPERSMENFISC19;MED19;PIMP19;TP6019;TP60AGE119;TP60AGE219;TP60AGE319;TP60AGE419;TP60AGE519;TP60AGE619;TP60TOL119;TP60TOL219;PACT19;PTSA19;PCHO19;PBEN19;PPEN19;PPAT19;PPSOC19;PPFAM19;PPMINI19;PPLOGT19;PIMPOT19;D119;D919;RD19
50546;1347;3296;21830;56;8;;;;;;;;;73.4;66;2;5.4;28.7;7.3;4.6;2.5;1.5;0.6;-14;13970;32670;2.3
50548;54;129;20030;;;;;;;;;;;;;;;;;;;;;;;;
50549;146;394;20720;;;;;;;;;;;;;;;;;;;;;;;;
50550;1449;3410;19910;43;13;;;;;;;9;26;68.4;59.4;2.8;6.2;30.3;7;6.7;2.7;2.8;1.2;-12.4;12250;29030;2.4
50551;940;2074;20350;44;13;;;;;;;;;61.2;52.3;2.1;6.8;35.8;8.7;7.2;2.6;3;1.6;-12.9;12260;31610;2.6
50552;136;315;20490;;;;;;;;;;;;;;;;;;;;;;;;
50553;129;284;21740;;;;;;;;;;;;;;;;;;;;;;;;
50554;608;1445;23490;;;;;;;;;;;;;;;;;;;;;;;;
50556;265;703;23620;;;;;;;;;;;;;;;;;;;;;;;;
50562;893;1695;20810;;;;;;;;;;;;;;;;;;;;;;;;
50563;119;279;20140;;;;;;;;;;;;;;;;;;;;;;;;
50564;547;1308;20070;;;;;;;;;;;;;;;;;;;;;;;;
50565;1229;2818;21020;49;10;;;;;;;;;63.2;53.3;2.4;7.5;34.7;10.3;5.3;2.4;1.9;1;-13.5;13440;33030;2.5
50567;379;912;22330;;;;;;;;;;;;;;;;;;;;;;;;
50568;208;473;21110;;;;;;;;;;;;;;;;;;;;;;;;
50569;174;466;20380;;;;;;;;;;;;;;;;;;;;;;;;
50570;184;401;18180;;;;;;;;;;;;;;;;;;;;;;;;
50571;;;;;;;;;;;;;;;;;;;;;;;;;;;
50572;77;178;21070;;;;;;;;;;;;;;;;;;;;;;;;
50574;120;280;20300;;;;;;;;;;;;;;;;;;;;;;;;
50575;297;810;25610;;;;;;;;;;;;;;;;;;;;;;;;
50576;429;960;25120;;;;;;;;;;;;;;;;;;;;;;;;
50577;130;293;19180;;;;;;;;;;;;;;;;;;;;;;;;
50578;;;;;;;;;;;;;;;;;;;;;;;;;;;
50579;567;1424;22540;;;;;;;;;;;;;;;;;;;;;;;;
50580;178;495;24020;;;;;;;;;;;;;;;;;;;;;;;;
50582;1426;2932;19540;38;14;;;;;;;;26;52.7;44.1;1.8;6.8;45.3;8.2;5.6;1.8;2.6;1.2;-11.8;11940;28800;2.4
50584;156;382;19900;;;;;;;;;;;;;;;;;;;;;;;;
50585;544;1234;22020;;;;;;;;;;;;;;;;;;;;;;;;
50587;;;;;;;;;;;;;;;;;;;;;;;;;;;
50588;282;711;22670;;;;;;;;;;;;;;;;;;;;;;;;
50589;116;279;20850;;;;;;;;;;;;;;;;;;;;;;;;
50590;165;405;20470;;;;;;;;;;;;;;;;;;;;;;;;
50591;748;1550;19320;;;;;;;;;;;;;;;;;;;;;;;;
50592;1044;2243;20010;43;14;;;;;;;;26;65.8;56.2;2.6;7;32.1;8.5;6.3;2.3;2.6;1.4;-12.7;12150;32030;2.6
50593;253;583;19890;;;;;;;;;;;;;;;;;;;;;;;;
50594;401;1078;24750;;;;;;;;;;;;;;;;;;;;;;;;
50596;129;320;21630;;;;;;;;;;;;;;;;;;;;;;;;
50597;375;943;20350;;;;;;;;;;;;;;;;;;;;;;;;
50598;122;261;20980;;;;;;;;;;;;;;;;;;;;;;;;
50599;583;1618;25510;;;;;;;;;;;;;;;;;;;;;;;;
50601;1901;4129;21000;50;10;;;;;;;;19;68.1;61.3;2.3;4.5;32.1;7.2;6.1;2.3;2.6;1.2;-13.5;13050;32090;2.5
50603;384;809;22110;;;;;;;;;;;;;;;;;;;;;;;;
50604;298;733;23830;;;;;;;;;;;;;;;;;;;;;;;;
50606;229;488;19760;;;;;;;;;;;;;;;;;;;;;;;;
50607;156;396;20650;;;;;;;;;;;;;;;;;;;;;;;;
50609;66;138;21330;;;;;;;;;;;;;;;;;;;;;;;;
50610;82;209;22010;;;;;;;;;;;;;;;;;;;;;;;;
50612;330;738;22650;;;;;;;;;;;;;;;;;;;;;;;;
50613;162;380;20530;;;;;;;;;;;;;;;;;;;;;;;;
50615;3290;6631;21340;49;12;;;15;;;;;22;65;56;2.1;6.9;35.4;7.9;7.4;1.8;3.9;1.7;-15.7;12510;36000;2.9
50616;858;2080;24780;64;;;;;;;;;;72.1;59.9;1.4;10.8;32;12.8;2.7;1.5;0.8;0.4;-19.6;15670;44210;2.8
50617;146;332;18260;;;;;;;;;;;;;;;;;;;;;;;;
50618;113;248;22180;;;;;;;;;;;;;;;;;;;;;;;;
50619;140;323;21350;;;;;;;;;;;;;;;;;;;;;;;;
50621;;;;;;;;;;;;;;;;;;;;;;;;;;;
50624;187;482;22410;;;;;;;;;;;;;;;;;;;;;;;;
50626;149;365;20320;;;;;;;;;;;;;;;;;;;;;;;;
50628;66;157;19850;;;;;;;;;;;;;;;;;;;;;;;;
50629;291;709;19590;;;;;;;;;;;;;;;;;;;;;;;;
50633;54;111;20640;;;;;;;;;;;;;;;;;;;;;;;;
50634;;;;;;;;;;;;;;;;;;;;;;;;;;;
50637;133;303;17930;;;;;;;;;;;;;;;;;;;;;;;;
50639;1998;3811;19410;42;18;;;;;;;;31;54.4;46.3;3;5.1;42.4;8.1;7.5;1.9;3.7;1.9;-12.4;11360;30950;2.7
50641;240;642;21800;;;;;;;;;;;;;;;;;;;;;;;;
50643;340;803;23520;;;;;;;;;;;;;;;;;;;;;;;;
50647;543;1237;23320;;;;;;;;;;;;;;;;;;;;;;;;
50648;461;1208;22290;;;;;;;;;;;;;;;;;;;;;;;;
51001;63;162;22450;;;;;;;;;;;;;;;;;;;;;;;;
51002;571;1362;25200;;;;;;;;;;;;;;;;;;;;;;;;
51003;114;293;21810;;;;;;;;;;;;;;;;;;;;;;;;
51004;52;122;23800;;;;;;;;;;;;;;;;;;;;;;;;
51005;73;161;25510;;;;;;;;;;;;;;;;;;;;;;;;
51006;69;150;21390;;;;;;;;;;;;;;;;;;;;;;;;
51007;387;989;26270;;;;;;;;;;;;;;;;;;;;;;;;
51008;96;215;25040;;;;;;;;;;;;;;;;;;;;;;;;
51009;403;840;20670;;;;;;;;;;;;;;;;;;;;;;;;
51010;59;143;22960;;;;;;;;;;;;;;;;;;;;;;;;
51012;;;;;;;;;;;;;;;;;;;;;;;;;;;
51013;;;;;;;;;;;;;;;;;;;;;;;;;;;
51014;102;264;24460;;;;;;;;;;;;;;;;;;;;;;;;
51015;43;116;22130;;;;;;;;;;;;;;;;;;;;;;;;
51016;104;242;22080;;;;;;;;;;;;;;;;;;;;;;;;
51017;134;338;21620;;;;;;;;;;;;;;;;;;;;;;;;
51018;310;804;24320;;;;;;;;;;;;;;;;;;;;;;;;
51019;89;233;25050;;;;;;;;;;;;;;;;;;;;;;;;
51020;;;;;;;;;;;;;;;;;;;;;;;;;;;
51022;72;181;21860;;;;;;;;;;;;;;;;;;;;;;;;
51023;109;271;25660;;;;;;;;;;;;;;;;;;;;;;;;
51025;397;1085;24190;;;;;;;;;;;;;;;;;;;;;;;;
51027;120;309;21640;;;;;;;;;;;;;;;;;;;;;;;;
51028;414;963;24140;;;;;;;;;;;;;;;;;;;;;;;;
51029;689;1618;25500;;;;;;;;;;;;;;;;;;;;;;;;
51030;2480;5151;23190;66;8;;;;;;;;19;71;58.6;2.4;10;33.6;10;3.6;1.2;1.7;0.7;-18.2;13890;37700;2.7
51031;106;303;26690;;;;;;;;;;;;;;;;;;;;;;;;
51032;202;424;22080;;;;;;;;;;;;;;;;;;;;;;;;
51033;113;278;20560;;;;;;;;;;;;;;;;;;;;;;;;
51034;;;;;;;;;;;;;;;;;;;;;;;;;;;
51035;116;281;20660;;;;;;;;;;;;;;;;;;;;;;;;
51036;231;509;24510;;;;;;;;;;;;;;;;;;;;;;;;
51037;138;358;24720;;;;;;;;;;;;;;;;;;;;;;;;
51038;77;192;25760;;;;;;;;;;;;;;;;;;;;;;;;
51039;45;100;23120;;;;;;;;;;;;;;;;;;;;;;;;
51040;115;251;25140;;;;;;;;;;;;;;;;;;;;;;;;
51041;46;105;24060;;;;;;;;;;;;;;;;;;;;;;;;
51042;167;377;20530;;;;;;;;;;;;;;;;;;;;;;;;
51043;968;2418;21690;59;;;;;;;;;;77.1;72.3;2.4;2.4;26.9;4.8;5;2.7;1.6;0.7;-13.8;14030;32870;2.3
51044;304;792;25550;;;;;;;;;;;;;;;;;;;;;;;;
51045;44;102;27790;;;;;;;;;;;;;;;;;;;;;;;;
51046;381;1049;26470;;;;;;;;;;;;;;;;;;;;;;;;
51047;;;;;;;;;;;;;;;;;;;;;;;;;;;
51048;65;170;26510;;;;;;;;;;;;;;;;;;;;;;;;
51049;249;589;25800;;;;;;;;;;;;;;;;;;;;;;;;
51050;58;138;23540;;;;;;;;;;;;;;;;;;;;;;;;
51051;89;245;24350;;;;;;;;;;;;;;;;;;;;;;;;
51052;247;631;25820;;;;;;;;;;;;;;;;;;;;;;;;
51053;;;;;;;;;;;;;;;;;;;;;;;;;;;
51054;463;1248;21730;;;;;;;;;;;;;;;;;;;;;;;;
51055;2992;7074;23550;66;8;;;;;;;;16;68.5;63.2;2;3.3;36.7;7.2;4.2;1.8;1.6;0.8;-16.6;14070;37350;2.7
51056;119;246;27300;;;;;;;;;;;;;;;;;;;;;;;;
51057;;;;;;;;;;;;;;;;;;;;;;;;;;;
51058;1491;3298;25570;72;7;;;;;;;;;87.8;77.9;2.2;7.7;20.4;9.3;3.6;1.4;1.4;0.8;-21.1;14330;49930;3.5
51059;164;368;21480;;;;;;;;;;;;;;;;;;;;;;;;
51060;71;154;20770;;;;;;;;;;;;;;;;;;;;;;;;
51061;49;126;30410;;;;;;;;;;;;;;;;;;;;;;;;
51062;48;101;20750;;;;;;;;;;;;;;;;;;;;;;;;
51063;73;162;24770;;;;;;;;;;;;;;;;;;;;;;;;
51065;284;650;21590;;;;;;;;;;;;;;;;;;;;;;;;
51066;151;336;19620;;;;;;;;;;;;;;;;;;;;;;;;
51068;75;202;20330;;;;;;;;;;;;;;;;;;;;;;;;
51069;45;107;28600;;;;;;;;;;;;;;;;;;;;;;;;
51070;106;231;19540;;;;;;;;;;;;;;;;;;;;;;;;
51071;75;203;22530;;;;;;;;;;;;;;;;;;;;;;;;
51072;81;217;25170;;;;;;;;;;;;;;;;;;;;;;;;
51073;83;218;25340;;;;;;;;;;;;;;;;;;;;;;;;
51074;663;1799;24400;;;;;;;;;;;;;;;;;;;;;;;;
51075;578;1459;25860;;;;;;;;;;;;;;;;;;;;;;;;
51076;190;447;25840;;;;;;;;;;;;;;;;;;;;;;;;
51077;78;181;26050;;;;;;;;;;;;;;;;;;;;;;;;
51078;205;544;24210;;;;;;;;;;;;;;;;;;;;;;;;
51079;369;914;26760;;;;;;;;;;;;;;;;;;;;;;;;
51080;71;192;20030;;;;;;;;;;;;;;;;;;;;;;;;
51081;116;317;28490;;;;;;;;;;;;;;;;;;;;;;;;
51082;43;101;22380;;;;;;;;;;;;;;;;;;;;;;;;
51083;;;;;;;;;;;;;;;;;;;;;;;;;;;
51084;;;;;;;;;;;;;;;;;;;;;;;;;;;
51085;159;370;22450;;;;;;;;;;;;;;;;;;;;;;;;
51086;119;340;24170;;;;;;;;;;;;;;;;;;;;;;;;
51087;81;209;25420;;;;;;;;;;;;;;;;;;;;;;;;
51088;179;456;26370;;;;;;;;;;;;;;;;;;;;;;;;
51089;;;;;;;;;;;;;;;;;;;;;;;;;;;
51090;120;312;20160;;;;;;;;;;;;;;;;;;;;;;;;
51091;61;128;21320;;;;;;;;;;;;;;;;;;;;;;;;
51092;159;372;23010;;;;;;;;;;;;;;;;;;;;;;;;
51093;187;457;29010;;;;;;;;;;;;;;;;;;;;;;;;
51094;76;186;22080;;;;;;;;;;;;;;;;;;;;;;;;
51095;;;;;;;;;;;;;;;;;;;;;;;;;;;
51097;75;170;24340;;;;;;;;;;;;;;;;;;;;;;;;
51098;52;148;22530;;;;;;;;;;;;;;;;;;;;;;;;
51099;115;306;22050;;;;;;;;;;;;;;;;;;;;;;;;
51100;;;;;;;;;;;;;;;;;;;;;;;;;;;
51101;266;728;28350;;;;;;;;;;;;;;;;;;;;;;;;
51102;175;479;26070;;;;;;;;;;;;;;;;;;;;;;;;
51103;59;137;25520;;;;;;;;;;;;;;;;;;;;;;;;
51104;55;128;21530;;;;;;;;;;;;;;;;;;;;;;;;
51105;569;1435;31310;;;;;;;;;;;;;;;;;;;;;;;;
51106;50;133;23330;;;;;;;;;;;;;;;;;;;;;;;;
51107;129;333;23840;;;;;;;;;;;;;;;;;;;;;;;;
51108;20006;39926;19390;51;21;34;30;24;18;12;10;5;33;69.8;62.5;3.2;4.1;30.2;6.3;9.2;2.7;4.3;2.2;-15.5;10180;33290;3.3
51109;69;184;30390;;;;;;;;;;;;;;;;;;;;;;;;
51110;;;;;;;;;;;;;;;;;;;;;;;;;;;
51111;56;135;25160;;;;;;;;;;;;;;;;;;;;;;;;
51112;186;452;29720;;;;;;;;;;;;;;;;;;;;;;;;
51113;52;129;22520;;;;;;;;;;;;;;;;;;;;;;;;
51115;250;601;28930;;;;;;;;;;;;;;;;;;;;;;;;
51116;113;280;20600;;;;;;;;;;;;;;;;;;;;;;;;
51117;131;321;25620;;;;;;;;;;;;;;;;;;;;;;;;
51118;554;1601;27080;;;;;;;;;;;;;;;;;;;;;;;;
51119;214;507;30050;;;;;;;;;;;;;;;;;;;;;;;;
51120;55;143;24800;;;;;;;;;;;;;;;;;;;;;;;;
51121;101;259;22530;;;;;;;;;;;;;;;;;;;;;;;;
51122;52;122;22260;;;;;;;;;;;;;;;;;;;;;;;;
51124;;;;;;;;;;;;;;;;;;;;;;;;;;;
51125;;;;;;;;;;;;;;;;;;;;;;;;;;;
51126;;;;;;;;;;;;;;;;;;;;;;;;;;;
51127;;;;;;;;;;;;;;;;;;;;;;;;;;;
51128;;;;;;;;;;;;;;;;;;;;;;;;;;;
51129;104;268;22420;;;;;;;;;;;;;;;;;;;;;;;;
51130;97;234;20840;;;;;;;;;;;;;;;;;;;;;;;;
51132;58;112;21500;;;;;;;;;;;;;;;;;;;;;;;;
51133;;;;;;;;;;;;;;;;;;;;;;;;;;;
51134;100;244;22620;;;;;;;;;;;;;;;;;;;;;;;;
51135;;;;;;;;;;;;;;;;;;;;;;;;;;;
51136;294;644;24390;;;;;;;;;;;;;;;;;;;;;;;;
51137;89;222;21710;;;;;;;;;;;;;;;;;;;;;;;;
51138;;;;;;;;;;;;;;;;;;;;;;;;;;;
51139;133;321;23050;;;;;;;;;;;;;;;;;;;;;;;;
51140;139;369;22970;;;;;;;;;;;;;;;;;;;;;;;;
51141;310;804;23170;;;;;;;;;;;;;;;;;;;;;;;;
51142;154;364;26780;;;;;;;;;;;;;;;;;;;;;;;;
51143;;;;;;;;;;;;;;;;;;;;;;;;;;;
51144;276;619;20090;;;;;;;;;;;;;;;;;;;;;;;;
51145;106;250;34610;;;;;;;;;;;;;;;;;;;;;;;;
51146;42;122;24890;;;;;;;;;;;;;;;;;;;;;;;;
51147;121;327;23240;;;;;;;;;;;;;;;;;;;;;;;;
51148;70;150;24280;;;;;;;;;;;;;;;;;;;;;;;;
51149;185;466;23990;;;;;;;;;;;;;;;;;;;;;;;;
51150;;;;;;;;;;;;;;;;;;;;;;;;;;;
51151;72;185;22760;;;;;;;;;;;;;;;;;;;;;;;;
51152;231;552;27650;;;;;;;;;;;;;;;;;;;;;;;;
51153;478;1091;25890;;;;;;;;;;;;;;;;;;;;;;;;
51154;82;208;25000;;;;;;;;;;;;;;;;;;;;;;;;
51155;261;611;20890;;;;;;;;;;;;;;;;;;;;;;;;
51156;62;139;20550;;;;;;;;;;;;;;;;;;;;;;;;
51157;;;;;;;;;;;;;;;;;;;;;;;;;;;
51158;218;569;22840;;;;;;;;;;;;;;;;;;;;;;;;
51160;544;1391;23720;;;;;;;;;;;;;;;;;;;;;;;;
51161;307;765;23900;;;;;;;;;;;;;;;;;;;;;;;;
51162;305;657;19380;;;;;;;;;;;;;;;;;;;;;;;;
51163;111;249;23610;;;;;;;;;;;;;;;;;;;;;;;;
51164;61;137;21680;;;;;;;;;;;;;;;;;;;;;;;;
51165;466;1075;21620;;;;;;;;;;;;;;;;;;;;;;;;
51166;;;;;;;;;;;;;;;;;;;;;;;;;;;
51167;67;149;23200;;;;;;;;;;;;;;;;;;;;;;;;
51168;101;234;26140;;;;;;;;;;;;;;;;;;;;;;;;
51169;;;;;;;;;;;;;;;;;;;;;;;;;;;
51170;44;109;20560;;;;;;;;;;;;;;;;;;;;;;;;
51171;577;1494;24200;;;;;;;;;;;;;;;;;;;;;;;;
51172;2783;6244;25140;71;6;;;;;;;;16;67.6;60.6;1.7;5.3;39.3;9.2;3.1;1.4;1.1;0.6;-19.2;15120;41330;2.7
51173;51;128;32450;;;;;;;;;;;;;;;;;;;;;;;;
51174;;;;;;;;;;;;;;;;;;;;;;;;;;;
51175;86;215;22140;;;;;;;;;;;;;;;;;;;;;;;;
51176;62;150;22070;;;;;;;;;;;;;;;;;;;;;;;;
51177;82;194;32150;;;;;;;;;;;;;;;;;;;;;;;;
51178;;;;;;;;;;;;;;;;;;;;;;;;;;;
51179;69;171;23400;;;;;;;;;;;;;;;;;;;;;;;;
51181;147;409;27710;;;;;;;;;;;;;;;;;;;;;;;;
51182;;;;;;;;;;;;;;;;;;;;;;;;;;;
51183;460;1235;24940;;;;;;;;;;;;;;;;;;;;;;;;
51184;179;401;22020;;;;;;;;;;;;;;;;;;;;;;;;
51185;132;309;21690;;;;;;;;;;;;;;;;;;;;;;;;
51186;;;;;;;;;;;;;;;;;;;;;;;;;;;
51187;109;304;23480;;;;;;;;;;;;;;;;;;;;;;;;
51188;84;223;28720;;;;;;;;;;;;;;;;;;;;;;;;
51190;;;;;;;;;;;;;;;;;;;;;;;;;;;
51191;;;;;;;;;;;;;;;;;;;;;;;;;;;
51192;152;356;23230;;;;;;;;;;;;;;;;;;;;;;;;
51193;1006;2464;24650;67;;;;;;;;;;74.5;61.6;1.7;11.2;28.5;11;2.8;1.5;0.8;0.5;-16.8;15950;40840;2.6
51194;167;453;23130;;;;;;;;;;;;;;;;;;;;;;;;
51195;369;864;22770;;;;;;;;;;;;;;;;;;;;;;;;
51196;398;901;24960;;;;;;;;;;;;;;;;;;;;;;;;
51197;;;;;;;;;;;;;;;;;;;;;;;;;;;
51198;258;674;23450;;;;;;;;;;;;;;;;;;;;;;;;
51199;188;422;24850;;;;;;;;;;;;;;;;;;;;;;;;
51200;171;384;28340;;;;;;;;;;;;;;;;;;;;;;;;
51201;57;126;26040;;;;;;;;;;;;;;;;;;;;;;;;
51202;355;775;24670;;;;;;;;;;;;;;;;;;;;;;;;
51203;80;210;24200;;;;;;;;;;;;;;;;;;;;;;;;
51204;620;1377;24780;;;;;;;;;;;;;;;;;;;;;;;;
51205;107;281;26270;;;;;;;;;;;;;;;;;;;;;;;;
51206;42;112;20320;;;;;;;;;;;;;;;;;;;;;;;;
51208;43;108;26060;;;;;;;;;;;;;;;;;;;;;;;;
51210;733;1534;26060;;;;;;;;;;;;;;;;;;;;;;;;
51211;;;;;;;;;;;;;;;;;;;;;;;;;;;
51212;64;153;23120;;;;;;;;;;;;;;;;;;;;;;;;
51213;;;;;;;;;;;;;;;;;;;;;;;;;;;
51214;56;131;21100;;;;;;;;;;;;;;;;;;;;;;;;
51215;50;123;21780;;;;;;;;;;;;;;;;;;;;;;;;
51216;102;271;21450;;;;;;;;;;;;;;;;;;;;;;;;
51217;1347;2813;20740;53;15;;;;;;;;26;67;45.9;2.3;18.8;32.3;12.8;5.7;2;2.3;1.4;-17.8;11710;39550;3.4
51218;62;127;23010;;;;;;;;;;;;;;;;;;;;;;;;
51219;82;193;20950;;;;;;;;;;;;;;;;;;;;;;;;
51220;62;148;23700;;;;;;;;;;;;;;;;;;;;;;;;
51222;;;;;;;;;;;;;;;;;;;;;;;;;;;
51223;;;;;;;;;;;;;;;;;;;;;;;;;;;
51224;75;170;22260;;;;;;;;;;;;;;;;;;;;;;;;
51225;136;335;31240;;;;;;;;;;;;;;;;;;;;;;;;
51226;;;;;;;;;;;;;;;;;;;;;;;;;;;
51227;182;500;25750;;;;;;;;;;;;;;;;;;;;;;;;
51228;;;;;;;;;;;;;;;;;;;;;;;;;;;
51229;50;120;21250;;;;;;;;;;;;;;;;;;;;;;;;
51230;10932;21922;19760;54;19;28;26;21;18;14;10;6;30;69.3;58.9;3.3;7.1;30.4;9.6;7.7;2.2;3.6;1.9;-17;10640;35310;3.3
51231;277;667;25580;;;;;;;;;;;;;;;;;;;;;;;;
51232;162;414;24440;;;;;;;;;;;;;;;;;;;;;;;;
51233;;;;;;;;;;;;;;;;;;;;;;;;;;;
51234;277;634;22930;;;;;;;;;;;;;;;;;;;;;;;;
51235;115;277;24380;;;;;;;;;;;;;;;;;;;;;;;;
51236;58;138;21580;;;;;;;;;;;;;;;;;;;;;;;;
51237;825;1794;21060;;;;;;;;;;;;;;;;;;;;;;;;
51238;178;440;23770;;;;;;;;;;;;;;;;;;;;;;;;
51239;;;;;;;;;;;;;;;;;;;;;;;;;;;
51240;57;125;20730;;;;;;;;;;;;;;;;;;;;;;;;
51241;;;;;;;;;;;;;;;;;;;;;;;;;;;
51242;1952;5036;21230;59;11;;;;;;;6;24;65.7;61.4;2.2;2.1;37.8;5.5;5.6;3;1.8;0.8;-14.6;12910;32390;2.5
51243;143;325;21950;;;;;;;;;;;;;;;;;;;;;;;;
51244;99;249;24670;;;;;;;;;;;;;;;;;;;;;;;;
51245;235;590;25990;;;;;;;;;;;;;;;;;;;;;;;;
51246;92;227;22560;;;;;;;;;;;;;;;;;;;;;;;;
51247;65;146;26690;;;;;;;;;;;;;;;;;;;;;;;;
51248;979;2148;19940;50;16;;;;;;;;33;64.6;55.9;3.3;5.4;32.1;9.9;7.5;2.9;3.1;1.5;-14.1;11560;31420;2.7
51249;181;394;26910;;;;;;;;;;;;;;;;;;;;;;;;
51250;2342;5314;19520;47;17;;;17;;;;;28;68.9;60.2;3.2;5.5;30.5;5.2;8.5;3;3.7;1.8;-13.1;11630;31340;2.7
51251;77;186;28370;;;;;;;;;;;;;;;;;;;;;;;;
51252;204;468;26230;;;;;;;;;;;;;;;;;;;;;;;;
51253;112;233;20960;;;;;;;;;;;;;;;;;;;;;;;;
51254;111;253;24180;;;;;;;;;;;;;;;;;;;;;;;;
51255;;;;;;;;;;;;;;;;;;;;;;;;;;;
51256;133;335;29940;;;;;;;;;;;;;;;;;;;;;;;;
51258;99;224;22010;;;;;;;;;;;;;;;;;;;;;;;;
51259;76;192;24180;;;;;;;;;;;;;;;;;;;;;;;;
51260;;;;;;;;;;;;;;;;;;;;;;;;;;;
51262;874;1871;21300;;;;;;;;;;;;;;;;;;;;;;;;
51263;154;389;22260;;;;;;;;;;;;;;;;;;;;;;;;
51264;220;509;21930;;;;;;;;;;;;;;;;;;;;;;;;
51265;252;587;23230;;;;;;;;;;;;;;;;;;;;;;;;
51266;216;569;28010;;;;;;;;;;;;;;;;;;;;;;;;
51267;77;177;28760;;;;;;;;;;;;;;;;;;;;;;;;
51268;69;179;24360;;;;;;;;;;;;;;;;;;;;;;;;
51269;132;262;23260;;;;;;;;;;;;;;;;;;;;;;;;
51270;104;244;21570;;;;;;;;;;;;;;;;;;;;;;;;
51272;209;462;19320;;;;;;;;;;;;;;;;;;;;;;;;
51273;;;;;;;;;;;;;;;;;;;;;;;;;;;
51274;51;115;20340;;;;;;;;;;;;;;;;;;;;;;;;
51275;70;178;23690;;;;;;;;;;;;;;;;;;;;;;;;
51276;60;151;24060;;;;;;;;;;;;;;;;;;;;;;;;
51277;112;268;23130;;;;;;;;;;;;;;;;;;;;;;;;
51278;109;280;25460;;;;;;;;;;;;;;;;;;;;;;;;
51279;81;185;21050;;;;;;;;;;;;;;;;;;;;;;;;
51280;;;;;;;;;;;;;;;;;;;;;;;;;;;
51281;266;647;25710;;;;;;;;;;;;;;;;;;;;;;;;
51282;718;1903;33080;;;;;;;;;;;;;;;;;;;;;;;;
51283;64;137;21960;;;;;;;;;;;;;;;;;;;;;;;;
51284;115;308;20110;;;;;;;;;;;;;;;;;;;;;;;;
51285;64;134;25460;;;;;;;;;;;;;;;;;;;;;;;;
51286;106;253;20050;;;;;;;;;;;;;;;;;;;;;;;;
51287;322;686;25520;;;;;;;;;;;;;;;;;;;;;;;;
51288;102;261;23310;;;;;;;;;;;;;;;;;;;;;;;;
51289;186;446;20530;;;;;;;;;;;;;;;;;;;;;;;;
51290;118;279;18940;;;;;;;;;;;;;;;;;;;;;;;;
51291;534;1393;28070;;;;;;;;;;;;;;;;;;;;;;;;
51292;55;136;22720;;;;;;;;;;;;;;;;;;;;;;;;
51293;183;478;25670;;;;;;;;;;;;;;;;;;;;;;;;
51294;;;;;;;;;;;;;;;;;;;;;;;;;;;
51295;138;312;22670;;;;;;;;;;;;;;;;;;;;;;;;
51296;;;;;;;;;;;;;;;;;;;;;;;;;;;
51298;170;401;21630;;;;;;;;;;;;;;;;;;;;;;;;
51299;362;947;25130;;;;;;;;;;;;;;;;;;;;;;;;
51300;;;;;;;;;;;;;;;;;;;;;;;;;;;
51301;45;115;27220;;;;;;;;;;;;;;;;;;;;;;;;
51302;;;;;;;;;;;;;;;;;;;;;;;;;;;
51303;231;540;22000;;;;;;;;;;;;;;;;;;;;;;;;
51304;59;175;19690;;;;;;;;;;;;;;;;;;;;;;;;
51305;60;162;30730;;;;;;;;;;;;;;;;;;;;;;;;
51306;43;116;21740;;;;;;;;;;;;;;;;;;;;;;;;
51307;77;208;22750;;;;;;;;;;;;;;;;;;;;;;;;
51308;804;1857;26780;;;;;;;;;;;;;;;;;;;;;;;;
51309;40;118;25610;;;;;;;;;;;;;;;;;;;;;;;;
51310;82;208;30560;;;;;;;;;;;;;;;;;;;;;;;;
51311;77;199;20130;;;;;;;;;;;;;;;;;;;;;;;;
51312;370;938;26770;;;;;;;;;;;;;;;;;;;;;;;;
51313;152;365;23010;;;;;;;;;;;;;;;;;;;;;;;;
51314;83;202;24640;;;;;;;;;;;;;;;;;;;;;;;;
51315;61;151;22080;;;;;;;;;;;;;;;;;;;;;;;;
51316;137;263;22140;;;;;;;;;;;;;;;;;;;;;;;;
51317;;;;;;;;;;;;;;;;;;;;;;;;;;;
51318;219;563;29530;;;;;;;;;;;;;;;;;;;;;;;;
51319;43;103;27860;;;;;;;;;;;;;;;;;;;;;;;;
51320;143;353;22840;;;;;;;;;;;;;;;;;;;;;;;;
51321;;;;;;;;;;;;;;;;;;;;;;;;;;;
51322;47;119;19750;;;;;;;;;;;;;;;;;;;;;;;;
51323;;;;;;;;;;;;;;;;;;;;;;;;;;;
51324;46;103;21670;;;;;;;;;;;;;;;;;;;;;;;;
51325;46;116;24980;;;;;;;;;;;;;;;;;;;;;;;;
51326;381;1086;23860;;;;;;;;;;;;;;;;;;;;;;;;
51327;79;192;25870;;;;;;;;;;;;;;;;;;;;;;;;
51328;410;987;22840;;;;;;;;;;;;;;;;;;;;;;;;
51329;512;1403;25470;;;;;;;;;;;;;;;;;;;;;;;;
51333;291;711;28030;;;;;;;;;;;;;;;;;;;;;;;;
51334;200;478;22250;;;;;;;;;;;;;;;;;;;;;;;;
51336;;;;;;;;;;;;;;;;;;;;;;;;;;;
51337;101;282;23440;;;;;;;;;;;;;;;;;;;;;;;;
51338;300;655;27030;;;;;;;;;;;;;;;;;;;;;;;;
51339;231;585;24220;;;;;;;;;;;;;;;;;;;;;;;;
